class_id,size,representative,c8,c9,c10,c11,c12,c13,c14,Av8,Av9,Av10,Av11,Av12,Av13,Av14,cutoff
1559,4,15476238,1,-16,156,-1216,8314,,,40319,362815,3626194,39832590,476575118,,,12
1560,8,15476283,1,-16,157,-1248,8952,,,40319,362815,3626193,39832501,476570376,,,12
1561,4,15476328,1,-16,156,-1216,8274,,,40319,362815,3626194,39832590,476575158,,,12
1562,8,15476382,1,-16,157,-1250,8974,,,40319,362815,3626193,39832503,476570642,,,12
1563,8,15476823,1,-16,155,-1190,7968,-47875,,40319,362815,3626195,39832685,476580432,6161677843,,13
1564,8,15476832,1,-16,155,-1190,7968,-47955,,40319,362815,3626195,39832685,476580432,6161677923,,13
1565,8,15478236,1,-16,157,-1239,8549,,,40319,362815,3626193,39832492,476569483,,,12
1566,8,15478263,1,-16,158,-1269,9036,,,40319,362815,3626192,39832401,476564604,,,12
1567,8,15478326,1,-16,157,-1236,8416,,,40319,362815,3626193,39832489,476569184,,,12
1568,8,15478362,1,-16,158,-1277,9329,,,40319,362815,3626192,39832409,476565463,,,12
1569,8,15478623,1,-16,156,-1218,8390,,,40319,362815,3626194,39832592,476575330,,,12
1570,8,15478632,1,-16,156,-1218,8391,,,40319,362815,3626194,39832592,476575329,,,12
1571,8,15482367,1,-16,157,-1236,8407,-47808,,40319,362815,3626193,39832489,476569193,6161181761,,13
1572,8,15482376,1,-16,157,-1239,8530,,,40319,362815,3626193,39832492,476569502,,,12
1573,8,15482637,1,-16,159,-1295,9303,,,40319,362815,3626191,39832306,476559369,,,12
1574,8,15482673,1,-16,158,-1263,8801,,,40319,362815,3626192,39832395,476563975,,,12
1575,8,15482736,1,-16,159,-1304,9739,,,40319,362815,3626191,39832315,476560229,,,12
1576,8,15482763,1,-16,158,-1274,9243,,,40319,362815,3626192,39832406,476565117,,,12
1577,8,15483267,1,-16,157,-1240,8538,,,40319,362815,3626193,39832493,476569638,,,12
1578,8,15483276,1,-16,157,-1245,8729,,,40319,362815,3626193,39832498,476570167,,,12
1579,8,15483627,1,-16,159,-1311,10063,,,40319,362815,3626191,39832322,476560913,,,12
1580,8,15483672,1,-16,158,-1278,9381,,,40319,362815,3626192,39832410,476565555,,,12
1581,8,15483726,1,-16,158,-1282,9593,,,40319,362815,3626192,39832414,476565919,,,12
1582,8,15483762,1,-16,157,-1246,8813,-56878,,40319,362815,3626193,39832499,476570227,6161243897,,13
1583,8,15486237,1,-16,158,-1271,9155,,,40319,362815,3626192,39832403,476564773,,,12
1584,8,15486273,1,-16,159,-1309,9977,,,40319,362815,3626191,39832320,476560711,,,12
1585,8,15486327,1,-16,158,-1271,9114,,,40319,362815,3626192,39832403,476564814,,,12
1586,8,15486372,1,-16,159,-1311,10001,,,40319,362815,3626191,39832322,476560975,,,12
1587,8,15486723,1,-16,156,-1218,8392,,,40319,362815,3626194,39832592,476575328,,,12
1588,8,15486732,1,-16,156,-1218,8393,,,40319,362815,3626194,39832592,476575327,,,12
1589,8,15487236,1,-16,157,-1238,8500,,,40319,362815,3626193,39832491,476569388,,,12
1590,8,15487263,1,-16,158,-1272,9143,,,40319,362815,3626192,39832404,476564929,,,12
1591,8,15487326,1,-16,157,-1236,8407,-47721,,40319,362815,3626193,39832489,476569193,6161181674,,13
1592,8,15487362,1,-16,158,-1279,9407,,,40319,362815,3626192,39832411,476565673,,,12
1593,8,15487623,1,-16,155,-1187,7861,-46037,,40319,362815,3626195,39832682,476580107,6161657584,,13
1594,8,15487632,1,-16,155,-1187,7855,,,40319,362815,3626195,39832682,476580113,,,12
1595,8,15634782,1,-16,156,-1215,8265,,,40319,362815,3626194,39832589,476575023,,,12
1596,8,15634827,1,-16,157,-1248,8920,,,40319,362815,3626193,39832501,476570408,,,12
1597,8,15634872,1,-16,156,-1215,8285,,,40319,362815,3626194,39832589,476575003,,,12
1598,8,15637284,1,-16,159,-1309,9976,,,40319,362815,3626191,39832320,476560712,,,12
1599,8,15637482,1,-16,158,-1285,9693,,,40319,362815,3626192,39832417,476566251,,,12
1600,8,15637824,1,-16,158,-1271,9092,,,40319,362815,3626192,39832403,476564836,,,12
1601,8,15637842,1,-16,158,-1278,9357,,,40319,362815,3626192,39832410,476565579,,,12
1602,8,15638247,1,-16,159,-1301,9632,,,40319,362815,3626191,39832312,476559904,,,12
1603,8,15638274,1,-16,159,-1305,9832,,,40319,362815,3626191,39832316,476560280,,,12
1604,8,15638427,1,-16,159,-1308,9904,-71390,,40319,362815,3626191,39832319,476560640,6160846894,,13
1605,8,15638472,1,-16,159,-1315,10209,,,40319,362815,3626191,39832326,476561343,,,12
1606,8,15638724,1,-16,158,-1269,9030,,,40319,362815,3626192,39832401,476564610,,,12
1607,8,15638742,1,-16,158,-1277,9323,-61983,,40319,362815,3626192,39832409,476565469,6161049244,,13
1608,8,15642783,1,-16,157,-1237,8470,,,40319,362815,3626193,39832490,476569274,,,12
1609,8,15642837,1,-16,158,-1276,9354,-65612,,40319,362815,3626192,39832408,476565294,6161035466,,13
1610,8,15642873,1,-16,157,-1237,8443,,,40319,362815,3626193,39832490,476569301,,,12
1611,8,15643782,1,-16,156,-1216,8329,,,40319,362815,3626194,39832590,476575103,,,12
1612,8,15643827,1,-16,157,-1251,9056,,,40319,362815,3626193,39832504,476570704,,,12
1613,8,15643872,1,-16,156,-1216,8334,,,40319,362815,3626194,39832590,476575098,,,12
1614,8,15647283,1,-16,158,-1286,9821,,,40319,362815,3626192,39832418,476566267,,,12
1615,8,15647382,1,-16,158,-1290,9936,,,40319,362815,3626192,39832422,476566728,,,12
1616,8,15647823,1,-16,156,-1219,8438,,,40319,362815,3626194,39832593,476575426,,,12
1617,8,15647832,1,-16,156,-1219,8429,,,40319,362815,3626194,39832593,476575435,,,12
1618,8,15648237,1,-16,157,-1237,8493,,,40319,362815,3626193,39832490,476569251,,,12
1619,8,15648273,1,-16,158,-1270,9081,,,40319,362815,3626192,39832402,476564703,,,12
1620,8,15648327,1,-16,157,-1237,8438,,,40319,362815,3626193,39832490,476569306,,,12
1621,8,15648372,1,-16,158,-1282,9602,,,40319,362815,3626192,39832414,476565910,,,12
1622,8,15648723,1,-16,156,-1217,8370,,,40319,362815,3626194,39832591,476575206,,,12
1623,8,15648732,1,-16,156,-1217,8364,,,40319,362815,3626194,39832591,476575212,,,12
1624,2,15672348,1,-16,155,-1192,8077,,,40319,362815,3626195,39832687,476580611,,,12
1625,8,15672384,1,-16,157,-1250,9033,-63467,,40319,362815,3626193,39832503,476570583,6161261978,,13
1626,8,15672438,1,-16,156,-1222,8610,,,40319,362815,3626194,39832596,476575686,,,12
1627,8,15672483,1,-16,158,-1284,9732,,,40319,362815,3626192,39832416,476566068,,,12
1628,8,15672834,1,-16,156,-1221,8546,-56756,,40319,362815,3626194,39832595,476575606,6161475474,,13
1629,8,15672843,1,-16,157,-1254,9202,-67394,,40319,362815,3626193,39832507,476570990,6161286016,,13
1630,8,15673284,1,-16,157,-1247,8906,,,40319,362815,3626193,39832500,476570278,,,12
1631,4,15673428,1,-16,155,-1189,7919,-46882,,40319,362815,3626195,39832684,476580337,6161672963,,13
1632,8,15673482,1,-16,156,-1218,8412,,,40319,362815,3626194,39832592,476575308,,,12
1633,8,15673824,1,-16,158,-1288,9857,,,40319,362815,3626192,39832420,476566519,,,12
1634,8,15673842,1,-16,157,-1258,9329,,,40319,362815,3626193,39832511,476571439,,,12
1635,4,15674238,1,-16,155,-1188,7929,,,40319,362815,3626195,39832683,476580183,,,12
1636,8,15674283,1,-16,157,-1250,9048,,,40319,362815,3626193,39832503,476570568,,,12
1637,4,15674328,1,-16,155,-1192,8035,,,40319,362815,3626195,39832687,476580653,,,12
1638,8,15674382,1,-16,156,-1218,8423,,,40319,362815,3626194,39832592,476575297,,,12
1639,8,15674823,1,-16,156,-1221,8495,,,40319,362815,3626194,39832595,476575657,,,12
1640,8,15674832,1,-16,156,-1222,8527,-54505,,40319,362815,3626194,39832596,476575769,6161488602,,13
1641,8,15678234,1,-16,154,-1166,7705,-47186,,40319,362815,3626196,39832782,476585951,6161920345,,13
1642,8,15678243,1,-16,155,-1197,8264,,,40319,362815,3626195,39832692,476581144,,,12
1643,8,15678324,1,-16,155,-1197,8263,,,40319,362815,3626195,39832692,476581145,,,12
1644,8,15678342,1,-16,154,-1165,7664,,,40319,362815,3626196,39832781,476585848,,,12
1645,8,15678423,1,-16,154,-1164,7622,,,40319,362815,3626196,39832780,476585746,,,12
1646,8,15678432,1,-16,154,-1166,7705,-47287,,40319,362815,3626196,39832782,476585951,6161920446,,13
1647,4,15682374,1,-16,158,-1268,9004,,,40319,362815,3626192,39832400,476564492,,,12
1648,8,15682437,1,-16,157,-1237,8492,,,40319,362815,3626193,39832490,476569252,,,12
1649,8,15682473,1,-16,159,-1301,9614,,,40319,362815,3626191,39832312,476559922,,,12
1650,8,15682734,1,-16,158,-1278,9431,,,40319,362815,3626192,39832410,476565505,,,12
1651,8,15682743,1,-16,158,-1273,9234,,,40319,362815,3626192,39832405,476564982,,,12
1652,8,15683247,1,-16,157,-1237,8469,-49530,,40319,362815,3626193,39832490,476569275,6161185173,,13
1653,8,15683274,1,-16,158,-1266,8934,,,40319,362815,3626192,39832398,476564274,,,12
1654,8,15683427,1,-16,157,-1242,8688,,,40319,362815,3626193,39832495,476569776,,,12
1655,8,15683472,1,-16,158,-1279,9424,,,40319,362815,3626192,39832411,476565656,,,12
1656,8,15683724,1,-16,159,-1312,10110,,,40319,362815,3626191,39832323,476561010,,,12
1657,8,15683742,1,-16,159,-1318,10295,,,40319,362815,3626191,39832329,476561689,,,12
1658,8,15684237,1,-16,157,-1242,8745,,,40319,362815,3626193,39832495,476569719,,,12
1659,8,15684273,1,-16,159,-1306,9842,,,40319,362815,3626191,39832317,476560414,,,12
1660,8,15684327,1,-16,157,-1245,8808,,,40319,362815,3626193,39832498,476570088,,,12
1661,8,15684372,1,-16,158,-1272,9105,,,40319,362815,3626192,39832404,476564967,,,12
1662,8,15684723,1,-16,158,-1292,10020,,,40319,362815,3626192,39832424,476566932,,,12
1663,8,15684732,1,-16,158,-1292,9984,,,40319,362815,3626192,39832424,476566968,,,12
1664,8,15687234,1,-16,155,-1192,8065,,,40319,362815,3626195,39832687,476580623,,,12
1665,8,15687243,1,-16,155,-1184,7766,-44607,,40319,362815,3626195,39832679,476579770,6161635705,,13
1666,8,15687324,1,-16,155,-1184,7766,-44592,,40319,362815,3626195,39832679,476579770,6161635690,,13
1667,8,15687342,1,-16,155,-1191,8022,-49508,,40319,362815,3626195,39832686,476580522,6161682518,,13
1668,8,15687423,1,-16,155,-1191,8029,-49730,,40319,362815,3626195,39832686,476580515,6161681557,,13
1669,8,15687432,1,-16,155,-1192,8060,,,40319,362815,3626195,39832687,476580628,,,12
1670,8,15734286,1,-16,158,-1278,9410,,,40319,362815,3626192,39832410,476565526,,,12
1671,8,15734628,1,-16,158,-1284,9638,,,40319,362815,3626192,39832416,476566162,,,12
1672,8,15734682,1,-16,158,-1283,9621,,,40319,362815,3626192,39832415,476566035,,,12
1673,8,15734826,1,-16,159,-1304,9782,,,40319,362815,3626191,39832315,476560186,,,12
1674,8,15734862,1,-16,159,-1313,10143,,,40319,362815,3626191,39832324,476561121,,,12
1675,4,15736248,1,-16,159,-1317,10225,,,40319,362815,3626191,39832328,476561615,,,12
1676,8,15736284,1,-16,160,-1341,10544,,,40319,362815,3626190,39832231,476556040,,,12
1677,8,15736428,1,-16,159,-1327,10674,,,40319,362815,3626191,39832338,476562606,,,12
1678,8,15736482,1,-16,159,-1319,10361,,,40319,362815,3626191,39832330,476561767,,,12
1679,8,15736824,1,-16,160,-1347,10798,,,40319,362815,3626190,39832237,476556650,,,12
1680,8,15736842,1,-16,160,-1354,11059,,,40319,362815,3626190,39832244,476557397,,,12
1681,8,15738246,1,-16,160,-1345,10747,,,40319,362815,3626190,39832235,476556413,,,12
1682,8,15738264,1,-16,160,-1341,10546,,,40319,362815,3626190,39832231,476556038,,,12
1683,8,15738426,1,-16,160,-1345,10738,-86573,,40319,362815,3626190,39832235,476556422,6160680571,,13
1684,8,15738462,1,-16,159,-1312,10062,,,40319,362815,3626191,39832323,476561058,,,12
1685,8,15738624,1,-16,160,-1339,10426,-77100,,40319,362815,3626190,39832229,476555870,6160650818,,13
1686,8,15738642,1,-16,160,-1351,10930,,,40319,362815,3626190,39832241,476557094,,,12
1687,4,15742638,1,-16,160,-1355,11088,,,40319,362815,3626190,39832245,476557512,,,12
1688,8,15742683,1,-16,160,-1338,10398,,,40319,362815,3626190,39832228,476555754,,,12
1689,4,15742836,1,-16,160,-1337,10416,,,40319,362815,3626190,39832227,476555592,,,12
1690,8,15742863,1,-16,160,-1339,10470,,,40319,362815,3626190,39832229,476555826,,,12
1691,8,15743286,1,-16,158,-1287,9788,,,40319,362815,3626192,39832419,476566444,,,12
1692,8,15743628,1,-16,159,-1320,10368,,,40319,362815,3626191,39832331,476561904,,,12
1693,8,15743682,1,-16,159,-1320,10441,,,40319,362815,3626191,39832331,476561831,,,12
1694,8,15743826,1,-16,159,-1306,9836,,,40319,362815,3626191,39832317,476560420,,,12
1695,8,15743862,1,-16,159,-1310,9981,,,40319,362815,3626191,39832321,476560851,,,12
1696,8,15746238,1,-16,157,-1254,9130,,,40319,362815,3626193,39832507,476571062,,,12
1697,8,15746283,1,-16,158,-1280,9509,,,40319,362815,3626192,39832412,476565715,,,12
1698,8,15746328,1,-16,157,-1260,9374,,,40319,362815,3626193,39832513,476571682,,,12
1699,8,15746382,1,-16,158,-1290,9922,-78008,,40319,362815,3626192,39832422,476566742,6161122222,,13
1700,8,15746823,1,-16,157,-1258,9333,-69561,,40319,362815,3626193,39832511,476571435,6161314716,,13
1701,8,15746832,1,-16,157,-1258,9315,,,40319,362815,3626193,39832511,476571453,,,12
1702,8,15748236,1,-16,159,-1306,9848,-70833,,40319,362815,3626191,39832317,476560408,6160831465,,13
1703,8,15748263,1,-16,160,-1339,10431,,,40319,362815,3626190,39832229,476555865,,,12
1704,8,15748326,1,-16,159,-1308,9904,-71348,,40319,362815,3626191,39832319,476560640,6160846852,,13
1705,8,15748362,1,-16,160,-1351,10945,-89996,,40319,362815,3626190,39832241,476557079,6160722019,,13
1706,8,15748623,1,-16,158,-1290,9905,,,40319,362815,3626192,39832422,476566759,,,12
1707,8,15748632,1,-16,158,-1290,9885,,,40319,362815,3626192,39832422,476566779,,,12
1708,4,15762438,1,-16,156,-1208,7943,,,40319,362815,3626194,39832582,476574337,,,12
1709,8,15762483,1,-16,158,-1272,9205,-62164,,40319,362815,3626192,39832404,476564867,6161008527,,13
1710,8,15762834,1,-16,157,-1247,8896,-59782,,40319,362815,3626193,39832500,476570288,6161244942,,13
1711,8,15762843,1,-16,157,-1240,8617,-53865,,40319,362815,3626193,39832493,476569559,6161201000,,13
1712,4,15763248,1,-16,156,-1208,7965,,,40319,362815,3626194,39832582,476574315,,,12
1713,8,15763284,1,-16,157,-1237,8501,,,40319,362815,3626193,39832490,476569243,,,12
1714,8,15763428,1,-16,156,-1220,8475,,,40319,362815,3626194,39832594,476575533,,,12
1715,8,15763482,1,-16,157,-1249,8976,,,40319,362815,3626193,39832502,476570496,,,12
1716,8,15763824,1,-16,158,-1276,9370,,,40319,362815,3626192,39832408,476565278,,,12
1717,8,15763842,1,-16,158,-1283,9601,,,40319,362815,3626192,39832415,476566055,,,12
1718,8,15764238,1,-16,156,-1220,8497,,,40319,362815,3626194,39832594,476575511,,,12
1719,8,15764283,1,-16,158,-1284,9740,,,40319,362815,3626192,39832416,476566060,,,12
1720,8,15764328,1,-16,156,-1228,8789,-61591,,40319,362815,3626194,39832602,476576371,6161524418,,13
1721,8,15764382,1,-16,157,-1253,9129,,,40319,362815,3626193,39832506,476570919,,,12
1722,8,15764823,1,-16,157,-1256,9270,,,40319,362815,3626193,39832509,476571210,,,12
1723,8,15764832,1,-16,157,-1256,9246,-67484,,40319,362815,3626193,39832509,476571234,6161303006,,13
1724,8,15768234,1,-16,155,-1194,8145,,,40319,362815,3626195,39832689,476580831,,,12
1725,8,15768243,1,-16,155,-1185,7785,-44435,,40319,362815,3626195,39832680,476579895,6161644490,,13
1726,8,15768324,1,-16,155,-1185,7785,-44442,,40319,362815,3626195,39832680,476579895,6161644497,,13
1727,8,15768342,1,-16,155,-1193,8103,-51468,,40319,362815,3626195,39832688,476580729,6161695125,,13
1728,8,15768423,1,-16,155,-1193,8111,,,40319,362815,3626195,39832688,476580721,,,12
1729,8,15768432,1,-16,155,-1194,8136,,,40319,362815,3626195,39832689,476580840,,,12
1730,8,15782463,1,-16,159,-1319,10391,,,40319,362815,3626191,39832330,476561737,,,12
1731,4,15782634,1,-16,158,-1276,9288,-61402,,40319,362815,3626192,39832408,476565360,6161042410,,13
1732,8,15782643,1,-16,158,-1275,9258,,,40319,362815,3626192,39832407,476565246,,,12
1733,8,15783246,1,-16,157,-1250,9032,,,40319,362815,3626193,39832503,476570584,,,12
1734,8,15783264,1,-16,158,-1277,9370,,,40319,362815,3626192,39832409,476565422,,,12
1735,8,15783426,1,-16,157,-1245,8783,,,40319,362815,3626193,39832498,476570113,,,12
1736,8,15783462,1,-16,157,-1252,9043,,,40319,362815,3626193,39832505,476570861,,,12
1737,8,15783624,1,-16,159,-1317,10272,,,40319,362815,3626191,39832328,476561568,,,12
1738,8,15783642,1,-16,159,-1323,10495,,,40319,362815,3626191,39832334,476562209,,,12
1739,8,15784236,1,-16,157,-1243,8713,,,40319,362815,3626193,39832496,476569895,,,12
1740,8,15784263,1,-16,159,-1319,10356,,,40319,362815,3626191,39832330,476561772,,,12
1741,8,15784326,1,-16,157,-1247,8854,-57726,,40319,362815,3626193,39832500,476570330,6161249984,,13
1742,8,15784362,1,-16,158,-1281,9483,,,40319,362815,3626192,39832413,476565885,,,12
1743,8,15784623,1,-16,157,-1259,9325,,,40319,362815,3626193,39832512,476571587,,,12
1744,8,15784632,1,-16,157,-1259,9311,,,40319,362815,3626193,39832512,476571601,,,12
1745,8,15786234,1,-16,156,-1229,8877,,,40319,362815,3626194,39832603,476576427,,,12
1746,8,15786243,1,-16,156,-1220,8521,-56803,,40319,362815,3626194,39832594,476575487,6161467578,,13
1747,8,15786324,1,-16,156,-1220,8521,-56787,,40319,362815,3626194,39832594,476575487,6161467562,,13
1748,8,15786342,1,-16,156,-1228,8827,,,40319,362815,3626194,39832602,476576333,,,12
1749,8,15786423,1,-16,156,-1228,8835,,,40319,362815,3626194,39832602,476576325,,,12
1750,8,15786432,1,-16,156,-1229,8855,,,40319,362815,3626194,39832603,476576449,,,12
1751,8,15834267,1,-16,157,-1237,8445,,,40319,362815,3626193,39832490,476569299,,,12
1752,8,15834276,1,-16,157,-1237,8441,,,40319,362815,3626193,39832490,476569303,,,12
1753,8,15834627,1,-16,159,-1304,9762,,,40319,362815,3626191,39832315,476560206,,,12
1754,8,15834672,1,-16,158,-1277,9323,-61774,,40319,362815,3626192,39832409,476565469,6161049035,,13
1755,8,15834726,1,-16,159,-1302,9662,,,40319,362815,3626191,39832313,476560018,,,12
1756,8,15834762,1,-16,158,-1274,9240,-61254,,40319,362815,3626192,39832406,476565120,6161026038,,13
1757,8,15836247,1,-16,160,-1344,10657,-83445,,40319,362815,3626190,39832234,476556359,6160678964,,13
1758,8,15836274,1,-16,160,-1331,10091,,,40319,362815,3626190,39832221,476555053,,,12
1759,8,15836427,1,-16,160,-1344,10645,-82801,,40319,362815,3626190,39832234,476556371,6160680348,,13
1760,8,15836472,1,-16,160,-1352,10999,,,40319,362815,3626190,39832242,476557169,,,12
1761,8,15836724,1,-16,159,-1299,9470,,,40319,362815,3626191,39832310,476559778,,,12
1762,8,15836742,1,-16,159,-1306,9743,,,40319,362815,3626191,39832317,476560513,,,12
1763,8,15837246,1,-16,160,-1338,10397,,,40319,362815,3626190,39832228,476555755,,,12
1764,8,15837264,1,-16,159,-1311,10078,,,40319,362815,3626191,39832322,476560898,,,12
1765,8,15837426,1,-16,160,-1335,10250,,,40319,362815,3626190,39832225,476555470,,,12
1766,8,15837462,1,-16,160,-1349,10850,,,40319,362815,3626190,39832239,476556886,,,12
1767,8,15837624,1,-16,159,-1309,9969,-73578,,40319,362815,3626191,39832320,476560719,6160850265,,13
1768,8,15837642,1,-16,158,-1280,9445,,,40319,362815,3626192,39832412,476565779,,,12
1769,4,15842673,1,-16,159,-1294,9312,,,40319,362815,3626191,39832305,476559216,,,12
1770,4,15842763,1,-16,159,-1299,9506,-61364,,40319,362815,3626191,39832310,476559742,6160794618,,13
1771,8,15843267,1,-16,157,-1249,8966,,,40319,362815,3626193,39832502,476570506,,,12
1772,8,15843276,1,-16,157,-1250,8976,,,40319,362815,3626193,39832503,476570640,,,12
1773,8,15843627,1,-16,159,-1303,9689,,,40319,362815,3626191,39832314,476560135,,,12
1774,8,15843672,1,-16,158,-1269,8953,,,40319,362815,3626192,39832401,476564687,,,12
1775,8,15843726,1,-16,159,-1307,9851,,,40319,362815,3626191,39832318,476560549,,,12
1776,8,15843762,1,-16,158,-1276,9300,,,40319,362815,3626192,39832408,476565348,,,12
1777,8,15846237,1,-16,159,-1311,10074,-76810,,40319,362815,3626191,39832322,476560902,6160860088,,13
1778,8,15846273,1,-16,160,-1344,10671,,,40319,362815,3626190,39832234,476556345,,,12
1779,8,15846327,1,-16,159,-1313,10122,,,40319,362815,3626191,39832324,476561142,,,12
1780,8,15846372,1,-16,160,-1352,11006,,,40319,362815,3626190,39832242,476557162,,,12
1781,8,15846723,1,-16,158,-1293,10045,,,40319,362815,3626192,39832425,476567051,,,12
1782,8,15846732,1,-16,158,-1293,10034,,,40319,362815,3626192,39832425,476567062,,,12
1783,8,15847236,1,-16,159,-1309,9952,,,40319,362815,3626191,39832320,476560736,,,12
1784,8,15847263,1,-16,160,-1348,10834,,,40319,362815,3626190,39832238,476556758,,,12
1785,8,15847326,1,-16,159,-1311,10008,,,40319,362815,3626191,39832322,476560968,,,12
