class_id,pattern,lex_rank,representative,representative_rank,class_size
2415,41237856,15136,23417856,5896,8
2421,41237865,15137,23418756,5902,8
2410,41238567,15138,23416785,5889,4
2412,41238576,15139,23416875,5891,8
2414,41238657,15140,23417685,5895,8
2420,41238675,15141,23418675,5901,8
2416,41238756,15142,23417865,5897,8
6,41238765,15143,12346785,9,32
28,41253678,15144,12358467,42,24
28,41253687,15145,12358467,42,24
391,41253768,15146,13258467,762,8
2379,41253786,15147,23158467,5802,16
2379,41253867,15148,23158467,5802,16
28,41253876,15149,12358467,42,24
90,41256378,15150,12458367,162,16
90,41256387,15151,12458367,162,16
454,41256738,15152,13458267,882,8
2425,41256783,15153,23458167,5922,8
2593,41256837,15154,23714586,6241,8
2665,41256873,15155,23814576,6361,8
629,41257368,15156,13624785,1083,8
2529,41257386,15157,23614857,6124,8
989,41257638,15158,14358267,1602,8
2666,41257683,15159,23814657,6362,8
2595,41257836,15160,23714856,6244,8
2668,41257863,15161,23814756,6364,8
2528,41258367,15162,23614785,6123,4
2530,41258376,15163,23614875,6125,8
2594,41258637,15164,23714685,6243,8
2667,41258673,15165,23814675,6363,8
2596,41258736,15166,23714865,6245,8
2669,41258763,15167,23814765,6365,8
98,41263578,15168,12463785,171,16
98,41263587,15169,12463785,171,16
538,41263758,15170,13528467,978,8
2475,41263785,15171,23518467,6018,4
2471,41263857,15172,23517486,6013,8
2476,41263875,15173,23518476,6019,8
178,41265378,15174,12548367,282,16
178,41265387,15175,12548367,282,16
554,41265738,15176,13548267,1002,8
2484,41265783,15177,23548167,6042,8
2597,41265837,15178,23715486,6247,8
2670,41265873,15179,23815476,6367,8
1067,41267358,15180,14528367,1698,8
2538,41267385,15181,23618457,6138,8
1081,41267538,15182,14538267,1722,8
2675,41267583,15183,23816457,6372,8
2605,41267835,15184,23718456,6258,8
2681,41267853,15185,23817456,6378,8
2534,41268357,15186,23617485,6133,8
2539,41268375,15187,23618475,6139,8
2601,41268537,15188,23716485,6253,8
2676,41268573,15189,23816475,6373,8
2606,41268735,15190,23718465,6259,8
2682,41268753,15191,23817465,6379,8
461,41273568,15192,13462785,891,8
2469,41273586,15193,23516847,6010,8
995,41273658,15194,14362785,1611,8
2477,41273685,15195,23518647,6020,8
2473,41273856,15196,23517846,6016,8
2479,41273865,15197,23518746,6022,8
648,41275368,15198,13642785,1107,8
2532,41275386,15199,23615847,6130,8
1458,41275638,15200,15348267,2322,8
2671,41275683,15201,23815647,6368,8
2599,41275836,15202,23715846,6250,8
2673,41275863,15203,23815746,6370,8
1165,41276358,15204,14632785,1827,8
2540,41276385,15205,23618547,6140,8
1529,41276538,15206,15438267,2442,8
2677,41276583,15207,23816547,6374,8
2607,41276835,15208,23718546,6260,8
2683,41276853,15209,23817546,6380,8
2536,41278356,15210,23617845,6136,8
2542,41278365,15211,23618745,6142,8
2603,41278536,15212,23716845,6256,8
2679,41278563,15213,23816745,6376,8
2609,41278635,15214,23718645,6262,8
2685,41278653,15215,23817645,6382,8
2429,41283567,15216,23461785,5931,8
2470,41283576,15217,23516874,6011,8
2472,41283657,15218,23517684,6015,8
2478,41283675,15219,23518674,6021,8
2474,41283756,15220,23517864,6017,8
2480,41283765,15221,23518764,6023,8
2531,41285367,15222,23615784,6129,8
2533,41285376,15223,23615874,6131,8
2598,41285637,15224,23715684,6249,8
2672,41285673,15225,23815674,6369,8
2600,41285736,15226,23715864,6251,8
2674,41285763,15227,23815764,6371,8
2535,41286357,15228,23617584,6135,8
2541,41286375,15229,23618574,6141,8
2602,41286537,15230,23716584,6255,8
2678,41286573,15231,23816574,6375,8
2608,41286735,15232,23718564,6261,8
2684,41286753,15233,23817564,6381,8
2537,41287356,15234,23617854,6137,8
2543,41287365,15235,23618754,6143,8
2604,41287536,15236,23716854,6257,8
2680,41287563,15237,23816754,6377,8
2610,41287635,15238,23718654,6263,8
2686,41287653,15239,23817654,6383,8
10,41325678,15240,12347685,15,32
10,41325687,15241,12347685,15,32
375,41325768,15242,13247685,735,8
2367,41325786,15243,23147685,5775,16
2367,41325867,15244,23147685,5775,16
10,41325876,15245,12347685,15,32
73,41326578,15246,12437685,135,16
73,41326587,15247,12437685,135,16
440,41326758,15248,13428657,860,8
2419,41326785,15249,23418657,5900,8
2760,41326857,15250,24137685,6495,8
2836,41326875,15251,24318576,6619,8
435,41327568,15252,13427685,855,8
2764,41327586,15253,24138657,6500,8
976,41327658,15254,14327685,1575,8
2837,41327685,15255,24318657,6620,4
2834,41327856,15256,24317856,6616,8
2839,41327865,15257,24318756,6622,8
2414,41328567,15258,23417685,5895,8
2832,41328576,15259,24316875,6611,8
2833,41328657,15260,24317685,6615,4
2838,41328675,15261,24318675,6621,8
2835,41328756,15262,24317865,6617,8
10,41328765,15263,12347685,15,32
30,41352678,15264,12358647,44,24
30,41352687,15265,12358647,44,24
393,41352768,15266,13258647,764,8
2381,41352786,15267,23158647,5804,16
2381,41352867,15268,23158647,5804,16
30,41352876,15269,12358647,44,24
92,41356278,15270,12458637,164,16
92,41356287,15271,12458637,164,16
456,41356728,15272,13458627,884,8
2427,41356782,15273,23458617,5924,8
3866,41356827,15274,27134685,8643,8
4303,41356872,15275,27865314,9356,8
737,41357268,15276,13724685,1203,8
2774,41357286,15277,24158637,6524,8
991,41357628,15278,14358627,1604,8
2843,41357682,15279,24358617,6644,8
3961,41357826,15280,27314856,8764,8
3863,41357862,15281,26875314,8636,8
2594,41358267,15282,23714685,6243,8
3585,41358276,15283,26314875,8045,8
3960,41358627,15284,27314685,8763,4
4207,41358672,15285,27685314,9236,8
3962,41358726,15286,27314865,8765,8
3783,41358762,15287,26785314,8516,8
121,41362578,15288,12473685,195,16
121,41362587,15289,12473685,195,16
540,41362758,15290,13528647,980,8
2477,41362785,15291,23518647,6020,8
2793,41362857,15292,24173685,6555,8
3222,41362875,15293,25318476,7339,8
180,41365278,15294,12548637,284,16
180,41365287,15295,12548637,284,16
556,41365728,15296,13548627,1004,8
2486,41365782,15297,23548617,6044,8
3883,41365827,15298,27143685,8667,8
4285,41365872,15299,27856314,9332,8
1069,41367258,15300,14528637,1700,8
2886,41367285,15301,24518637,6740,8
1083,41367528,15302,14538627,1724,8
2893,41367582,15303,24538617,6764,8
3970,41367825,15304,27318456,8778,8
3523,41367852,15305,25876314,7916,8
2992,41368257,15306,24713685,6963,8
3589,41368275,15307,26318475,8059,8
3966,41368527,15308,27316485,8773,8
4141,41368572,15309,27586314,9116,8
3971,41368725,15310,27318465,8779,8
3437,41368752,15311,25786314,7796,8
483,41372568,15312,13472685,915,8
3154,41372586,15313,25138647,7220,8
1015,41372658,15314,14372685,1635,8
3223,41372685,15315,25318647,7340,4
3220,41372856,15316,25317846,7336,8
3225,41372865,15317,25318746,7342,8
759,41375268,15318,13742685,1227,8
3163,41375286,15319,25148637,7244,8
1460,41375628,15320,15348627,2324,8
3230,41375682,15321,25348617,7364,8
3964,41375826,15322,27315846,8770,8
3845,41375862,15323,26857314,8612,8
1260,41376258,15324,14732685,1947,8
3270,41376285,15325,25418637,7460,8
1531,41376528,15326,15438627,2444,8
3277,41376582,15327,25438617,7484,8
3972,41376825,15328,27318546,8780,8
3505,41376852,15329,25867314,7892,8
3587,41378256,15330,26317845,8056,8
3591,41378265,15331,26318745,8062,8
3968,41378526,15332,27316845,8776,8
3717,41378562,15333,26587314,8396,8
3974,41378625,15334,27318645,8782,8
3365,41378652,15335,25687314,7676,8
2440,41382567,15336,23471685,5955,8
3219,41382576,15337,25316874,7331,8
2854,41382657,15338,24371685,6675,8
3224,41382675,15339,25318674,7341,8
3221,41382756,15340,25317864,7337,8
3226,41382765,15341,25318764,7343,8
2612,41385267,15342,23741685,6267,8
3586,41385276,15343,26315874,8051,8
3963,41385627,15344,27315684,8769,8
4189,41385672,15345,27658314,9212,8
3965,41385726,15346,27315864,8771,8
3765,41385762,15347,26758314,8492,8
3010,41386257,15348,24731685,6987,8
3590,41386275,15349,26318574,8061,8
3967,41386527,15350,27316584,8775,8
4123,41386572,15351,27568314,9092,8
3973,41386725,15352,27318564,8781,8
3419,41386752,15353,25768314,7772,8
3588,41387256,15354,26317854,8057,8
3592,41387265,15355,26318754,8063,8
3969,41387526,15356,27316854,8777,8
3701,41387562,15357,26578314,8372,8
3975,41387625,15358,27318654,8783,8
3347,41387652,15359,25678314,7652,8
40,41523678,15360,12367485,61,24
40,41523687,15361,12367485,61,24
402,41523768,15362,13267485,781,8
2388,41523786,15363,23167485,5821,16
2388,41523867,15364,23167485,5821,16
40,41523876,15365,12367485,61,24
112,41526378,15366,12468357,186,16
112,41526387,15367,12468357,186,16
474,41526738,15368,13468257,906,8
2435,41526783,15369,23468157,5946,8
2991,41526837,15370,24713586,6961,8
3063,41526873,15371,24813576,7081,8
637,41527368,15372,13627485,1093,8
2786,41527386,15373,24168357,6546,8
1007,41527638,15374,14368257,1626,8
2849,41527683,15375,24368157,6666,8
2993,41527836,15376,24713856,6964,8
3065,41527863,15377,24813756,7084,8
2534,41528367,15378,23617485,6133,8
2932,41528376,15379,24613875,6845,8
2992,41528637,15380,24713685,6963,8
3064,41528673,15381,24813675,7083,8
2994,41528736,15382,24713865,6965,8
3066,41528763,15383,24813765,7085,8
46,41532678,15384,12368547,68,24
46,41532687,15385,12368547,68,24
408,41532768,15386,13268547,788,8
2393,41532786,15387,23168547,5828,16
2393,41532867,15388,23168547,5828,16
46,41532876,15389,12368547,68,24
114,41536278,15390,12468537,188,16
114,41536287,15391,12468537,188,16
476,41536728,15392,13468527,908,8
2437,41536782,15393,23468517,5948,8
3873,41536827,15394,27136485,8653,8
4296,41536872,15395,27863514,9346,8
746,41537268,15396,13726485,1213,8
2788,41537286,15397,24168537,6548,8
1009,41537628,15398,14368527,1628,8
2851,41537682,15399,24368517,6668,8
4025,41537826,15400,27413856,8884,8
3856,41537862,15401,26873514,8626,8
2601,41538267,15402,23716485,6253,8
3627,41538276,15403,26413875,8165,8
3966,41538627,15404,27316485,8773,8
4200,41538672,15405,27683514,9226,8
4026,41538726,15406,27413865,8885,8
3776,41538762,15407,26783514,8506,8
200,41562378,15408,12568347,306,16
200,41562387,15409,12568347,306,16
574,41562738,15410,13568247,1026,8
2494,41562783,15411,23568147,6066,8
3367,41562837,15412,25713486,7681,8
3439,41562873,15413,25813476,7801,8
202,41563278,15414,12568437,308,16
202,41563287,15415,12568437,308,16
576,41563728,15416,13568427,1028,8
2496,41563782,15417,23568417,6068,8
3918,41563827,15418,27163485,8713,8
4250,41563872,15419,27836514,9286,8
1099,41567238,15420,14568237,1746,8
2900,41567283,15421,24568137,6786,8
1101,41567328,15422,14568327,1748,8
2902,41567382,15423,24568317,6788,8
4209,41567823,15424,27813456,9240,8
2756,41567832,15425,23876514,6478,8
3719,41568237,15426,26713485,8401,4
3785,41568273,15427,26813475,8521,8
4143,41568327,15428,27613485,9121,4
4024,41568372,15429,27386514,8878,8
4210,41568723,15430,27813465,9241,8
2664,41568732,15431,23786514,6358,8
688,41572368,15432,13672485,1153,8
3173,41572386,15433,25168347,7266,8
1474,41572638,15434,15368247,2346,8
3235,41572683,15435,25368147,7386,8
3369,41572836,15436,25713846,7684,8
3441,41572863,15437,25813746,7804,8
804,41573268,15438,13762485,1273,8
3175,41573286,15439,25168437,7268,8
1476,41573628,15440,15368427,2348,8
3237,41573682,15441,25368417,7388,8
4086,41573826,15442,27513846,9004,8
3816,41573862,15443,26837514,8566,8
1545,41576238,15444,15468237,2466,8
3283,41576283,15445,25468137,7506,8
1547,41576328,15446,15468327,2468,8
3285,41576382,15447,25468317,7508,8
4211,41576823,15448,27813546,9242,8
2738,41576832,15449,23867514,6454,8
3721,41578236,15450,26713845,8404,8
3787,41578263,15451,26813745,8524,8
4145,41578326,15452,27613845,9124,8
3626,41578362,15453,26387514,8158,8
4213,41578623,15454,27813645,9244,8
2592,41578632,15455,23687514,6238,8
2563,41582367,15456,23671485,6193,8
3312,41582376,15457,25613874,7565,8
3368,41582637,15458,25713684,7683,8
3440,41582673,15459,25813674,7803,8
3370,41582736,15460,25713864,7685,8
3442,41582763,15461,25813764,7805,8
2635,41583267,15462,23761485,6313,8
3673,41583276,15463,26513874,8285,8
3995,41583627,15464,27361485,8833,8
4170,41583672,15465,27638514,9166,8
4087,41583726,15466,27513864,9005,8
3746,41583762,15467,26738514,8446,8
3720,41586237,15468,26713584,8403,8
3786,41586273,15469,26813574,8523,8
4144,41586327,15470,27613584,9123,8
4006,41586372,15471,27368514,8854,8
4212,41586723,15472,27813564,9243,8
2646,41586732,15473,23768514,6334,8
3722,41587236,15474,26713854,8405,8
3788,41587263,15475,26813754,8525,8
4146,41587326,15476,27613854,9125,8
3612,41587362,15477,26378514,8134,8
4214,41587623,15478,27813654,9245,8
2574,41587632,15479,23678514,6214,8
107,41623578,15480,12467385,181,16
107,41623587,15481,12467385,181,16
642,41623758,15482,13628457,1098,8
2538,41623785,15483,23618457,6138,8
2782,41623857,15484,24167385,6541,8
2885,41623875,15485,24518376,6739,8
254,41625378,15486,12647385,397,16
254,41625387,15487,12647385,397,16
661,41625738,15488,13648257,1122,8
2549,41625783,15489,23648157,6162,8
2995,41625837,15490,24715386,6967,8
3067,41625873,15491,24815376,7087,8
1155,41627358,15492,14627385,1813,8
2939,41627385,15493,24618357,6858,4
1176,41627538,15494,14638257,1842,8
2948,41627583,15495,24638157,6882,8
3003,41627835,15496,24718356,6978,8
3077,41627853,15497,24817356,7098,8
2935,41628357,15498,24617385,6853,4
2940,41628375,15499,24618375,6859,8
2999,41628537,15500,24716385,6973,8
3072,41628573,15501,24816375,7093,8
3004,41628735,15502,24718365,6979,8
3078,41628753,15503,24817365,7099,8
131,41632578,15504,12476385,205,16
131,41632587,15505,12476385,205,16
644,41632758,15506,13628547,1100,8
2540,41632785,15507,23618547,6140,8
2800,41632857,15508,24176385,6565,8
3269,41632875,15509,25418376,7459,8
260,41635278,15510,12648537,404,16
260,41635287,15511,12648537,404,16
663,41635728,15512,13648527,1124,8
2551,41635782,15513,23648517,6164,8
3890,41635827,15514,27146385,8677,8
4278,41635872,15515,27853614,9322,8
1161,41637258,15516,14628537,1820,8
2941,41637285,15517,24618537,6860,8
1178,41637528,15518,14638527,1844,8
2950,41637582,15519,24638517,6884,8
4033,41637825,15520,27418356,8898,8
3516,41637852,15521,25873614,7906,8
2999,41638257,15522,24716385,6973,8
3631,41638275,15523,26418375,8179,8
4029,41638527,15524,27416385,8893,4
4134,41638572,15525,27583614,9106,8
4034,41638725,15526,27418365,8899,8
3430,41638752,15527,25783614,7786,8
275,41652378,15528,12658347,426,16
275,41652387,15529,12658347,426,16
681,41652738,15530,13658247,1146,8
2559,41652783,15531,23658147,6186,8
3371,41652837,15532,25714386,7687,8
3443,41652873,15533,25814376,7807,8
277,41653278,15534,12658437,428,16
277,41653287,15535,12658437,428,16
683,41653728,15536,13658427,1148,8
2561,41653782,15537,23658417,6188,8
3922,41653827,15538,27164385,8719,8
4246,41653872,15539,27835614,9280,8
1194,41657238,15540,14658237,1866,8
2957,41657283,15541,24658137,6906,8
1196,41657328,15542,14658327,1868,8
2959,41657382,15543,24658317,6908,8
4215,41657823,15544,27814356,9246,8
2752,41657832,15545,23875614,6472,8
3723,41658237,15546,26714385,8407,4
3789,41658273,15547,26814375,8527,8
4147,41658327,15548,27614385,9127,4
4020,41658372,15549,27385614,8872,8
4216,41658723,15550,27814365,9247,8
2660,41658732,15551,23785614,6352,8
1201,41672358,15552,14672385,1873,8
3317,41672385,15553,25618347,7578,4
1602,41672538,15554,15638247,2562,8
3326,41672583,15555,25638147,7602,8
3379,41672835,15556,25718346,7698,8
3453,41672853,15557,25817346,7818,8
1302,41673258,15558,14762385,1993,8
3319,41673285,15559,25618437,7580,8
1604,41673528,15560,15638427,2564,8
3328,41673582,15561,25638417,7604,8
4092,41673825,15562,27518346,9018,8
3473,41673852,15563,25837614,7846,8
1618,41675238,15564,15648237,2586,8
3334,41675283,15565,25648137,7626,8
1620,41675328,15566,15648327,2588,8
3336,41675382,15567,25648317,7628,8
4221,41675823,15568,27815346,9252,8
2720,41675832,15569,23857614,6430,8
3731,41678235,15570,26718345,8418,8
3797,41678253,15571,26817345,8538,8
4155,41678325,15572,27618345,9138,8
3264,41678352,15573,25387614,7438,8
4227,41678523,15574,27816345,9258,8
2527,41678532,15575,23587614,6118,8
2961,41682357,15576,24671385,6913,8
3318,41682375,15577,25618374,7579,8
3375,41682537,15578,25716384,7693,8
3448,41682573,15579,25816374,7813,8
3380,41682735,15580,25718364,7699,8
3454,41682753,15581,25817364,7819,8
3033,41683257,15582,24761385,7033,8
3677,41683275,15583,26518374,8299,8
4056,41683527,15584,27461385,8953,8
4105,41683572,15585,27538614,9046,8
4093,41683725,15586,27518364,9019,8
3396,41683752,15587,25738614,7726,8
3727,41685237,15588,26715384,8413,8
3793,41685273,15589,26815374,8533,8
4151,41685327,15590,27615384,9133,8
3994,41685372,15591,27358614,8830,8
4222,41685723,15592,27815364,9253,8
2634,41685732,15593,23758614,6310,8
3732,41687235,15594,26718354,8419,8
3798,41687253,15595,26817354,8539,8
4156,41687325,15596,27618354,9139,8
3248,41687352,15597,25378614,7414,8
4228,41687523,15598,27816354,9259,8
2509,41687532,15599,23578614,6094,8
469,41723568,15600,13467285,901,8
2881,41723586,15601,24516837,6730,8
1002,41723658,15602,14367285,1621,8
2886,41723685,15603,24518637,6740,8
2883,41723856,15604,24517836,6736,8
2888,41723865,15605,24518736,6742,8
656,41725368,15606,13647285,1117,8
2933,41725386,15607,24615837,6850,8
1831,41725638,15608,16347285,3037,8
3068,41725683,15609,24815637,7088,8
2997,41725836,15610,24715836,6970,8
3070,41725863,15611,24815736,7090,8
1171,41726358,15612,14637285,1837,8
2941,41726385,15613,24618537,6860,8
1883,41726538,15614,16437285,3157,8
3073,41726583,15615,24816537,7094,8
3005,41726835,15616,24718536,6980,8
3079,41726853,15617,24817536,7100,8
2937,41728356,15618,24617835,6856,8
2943,41728365,15619,24618735,6862,8
3001,41728536,15620,24716835,6976,8
3075,41728563,15621,24816735,7096,8
3007,41728635,15622,24718635,6982,8
3081,41728653,15623,24817635,7102,8
493,41732568,15624,13476285,925,8
3265,41732586,15625,25416837,7450,8
1024,41732658,15626,14376285,1645,8
3270,41732685,15627,25418637,7460,8
3267,41732856,15628,25417836,7456,8
3272,41732865,15629,25418736,7462,8
769,41735268,15630,13746285,1237,8
3539,41735286,15631,26148537,7964,8
1836,41735628,15632,16348527,3044,8
3597,41735682,15633,26348517,8084,8
4027,41735826,15634,27415836,8890,8
3838,41735862,15635,26853714,8602,8
1269,41736258,15636,14736285,1957,8
3632,41736285,15637,26418537,8180,4
1888,41736528,15638,16438527,3164,8
3640,41736582,15639,26438517,8204,8
4035,41736825,15640,27418536,8900,8
3498,41736852,15641,25863714,7882,8
3629,41738256,15642,26417835,8176,8
3634,41738265,15643,26418735,8182,8
4031,41738526,15644,27416835,8896,8
3710,41738562,15645,26583714,8386,8
4037,41738625,15646,27418635,8902,8
3358,41738652,15647,25683714,7666,8
694,41752368,15648,13674285,1159,8
3313,41752386,15649,25614837,7570,8
1847,41752638,15650,16358247,3066,8
3444,41752683,15651,25814637,7808,8
3373,41752836,15652,25714836,7690,8
3446,41752863,15653,25814736,7810,8
810,41753268,15654,13764285,1279,8
3549,41753286,15655,26158437,7988,8
1849,41753628,15656,16358427,3068,8
3603,41753682,15657,26358417,8108,8
4088,41753826,15658,27514836,9010,8
3812,41753862,15659,26835714,8560,8
1899,41756238,15660,16458237,3186,8
3645,41756283,15661,26458137,8226,8
1901,41756328,15662,16458327,3188,8
3647,41756382,15663,26458317,8228,8
4217,41756823,15664,27814536,9248,8
2734,41756832,15665,23865714,6448,8
3725,41758236,15666,26714835,8410,8
3791,41758263,15667,26814735,8530,8
4149,41758326,15668,27614835,9130,8
3622,41758362,15669,26385714,8152,8
4219,41758623,15670,27814635,9250,8
2588,41758632,15671,23685714,6232,8
1207,41762358,15672,14673285,1879,8
3319,41762385,15673,25618437,7580,8
1905,41762538,15674,16473285,3199,8
3449,41762583,15675,25816437,7814,8
3381,41762835,15676,25718436,7700,8
3455,41762853,15677,25817436,7820,8
1308,41763258,15678,14763285,1999,8
3678,41763285,15679,26518437,8300,4
1943,41763528,15680,16538427,3284,8
3686,41763582,15681,26538417,8324,8
4094,41763825,15682,27518436,9020,8
3469,41763852,15683,25836714,7840,8
1954,41765238,15684,16548237,3306,8
3691,41765283,15685,26548137,8346,8
1956,41765328,15686,16548327,3308,8
3693,41765382,15687,26548317,8348,8
4223,41765823,15688,27815436,9254,8
