rank,pattern,contains_12,avoids_12
4105,17632485,2432240,476569360
4106,17632548,2426442,476575158
4107,17632584,2436786,476564814
4108,17632845,2432416,476569184
4109,17632854,2432407,476569193
4110,17634258,2430665,476570935
4111,17634285,2432330,476569270
4112,17634528,2421285,476580315
4113,17634582,2426310,476575290
4114,17634825,2437321,476564279
4115,17634852,2436493,476565107
4116,17635248,2429918,476571682
4117,17635284,2440352,476561248
4118,17635428,2430006,476571594
4119,17635482,2431076,476570524
4120,17635824,2440566,476561034
4121,17635842,2440230,476561370
4122,17638245,2436596,476565004
4123,17638254,2436578,476565022
4124,17638425,2440965,476560635
4125,17638452,2435523,476566077
4126,17638524,2440892,476560708
4127,17638542,2436671,476564929
4128,17642358,2430441,476571159
4129,17642385,2432294,476569306
4130,17642538,2429918,476571682
4131,17642583,2440458,476561142
4132,17642835,2440960,476560640
4133,17642853,2440632,476560968
4134,17643258,2426006,476575594
4135,17643285,2430676,476570924
4136,17643528,2430006,476571594
4137,17643582,2431259,476570341
4138,17643825,2436104,476565496
4139,17643852,2436309,476565291
4140,17645238,2420833,476580767
4141,17645283,2431088,476570512
4142,17645328,2420622,476580978
4143,17645382,2425880,476575720
4144,17645823,2426185,476575415
4145,17645832,2426179,476575421
4146,17648235,2436240,476565360
4147,17648253,2439974,476561626
4148,17648325,2436085,476565515
4149,17648352,2439620,476561980
4150,17648523,2434228,476567372
4151,17648532,2434114,476567486
4152,17652348,2420947,476580653
4153,17652384,2431512,476570088
4154,17652438,2425229,476576371
4155,17652483,2435091,476566509
4156,17652834,2431270,476570330
4157,17652843,2431625,476569975
4158,17653248,2425229,476576371
4159,17653284,2431068,476570532
4160,17653428,2420216,476581384
4161,17653482,2425762,476575838
4162,17653824,2435183,476566417
4163,17653842,2434710,476566890
4164,17654238,2419903,476581697
4165,17654283,2429743,476571857
4166,17654328,2410179,476591421
4167,17654382,2420122,476581478
4168,17654823,2421169,476580431
4169,17654832,2420855,476580745
4170,17658234,2421180,476580420
4171,17658243,2421852,476579748
4172,17658324,2421846,476579754
4173,17658342,2421264,476580336
4174,17658423,2421260,476580340
4175,17658432,2420837,476580763
4176,17682345,2420455,476581145
4177,17682354,2421830,476579770
4178,17682435,2421705,476579895
4179,17682453,2426120,476575480
4180,17682534,2426113,476575487
4181,17682543,2421850,476579750
4182,17683245,2421830,476579770
4183,17683254,2421837,476579763
4184,17683425,2426143,476575457
4185,17683452,2420574,476581026
4186,17683524,2426096,476575504
4187,17683542,2426060,476575540
4188,17684235,2426116,476575484
4189,17684253,2426088,476575512
4190,17684325,2421846,476579754
4191,17684352,2426061,476575539
4192,17684523,2420548,476581052
4193,17684532,2420553,476581047
4194,17685234,2420574,476581026
4195,17685243,2424935,476576665
4196,17685324,2424929,476576671
4197,17685342,2420454,476581146
4198,17685423,2420558,476581042
4199,17685432,2420010,476581590
4200,17823456,2415632,476585968
4201,17823465,2420965,476580635
4202,17823546,2421064,476580536
4203,17823564,2425847,476575753
4204,17823645,2426053,476575547
4205,17823654,2421497,476580103
4206,17824356,2421064,476580536
4207,17824365,2421169,476580431
4208,17824536,2430165,476571435
4209,17824563,2425931,476575669
4210,17824635,2430038,476571562
4211,17824653,2430461,476571139
4212,17825346,2429859,476571741
4213,17825364,2430054,476571546
4214,17825436,2421594,476580006
4215,17825463,2430661,476570939
4216,17825634,2426134,476575466
4217,17825643,2426059,476575541
4218,17826345,2425826,476575774
4219,17826354,2430265,476571335
4220,17826435,2430264,476571336
4221,17826453,2425877,476575723
4222,17826534,2426077,476575523
4223,17826543,2421170,476580430
4224,17832456,2420962,476580638
4225,17832465,2421687,476579913
4226,17832546,2421168,476580432
4227,17832564,2426272,476575328
4228,17832645,2426270,476575330
4229,17832654,2421493,476580107
4230,17834256,2425970,476575630
4231,17834265,2426396,476575204
4232,17834526,2426062,476575538
4233,17834562,2415756,476585844
4234,17834625,2434555,476567045
4235,17834652,2425845,476575755
4236,17835246,2430169,476571431
4237,17835264,2434746,476566854
4238,17835426,2430783,476570817
4239,17835462,2425533,476576067
4240,17835624,2430314,476571286
4241,17835642,2429926,476571674
4242,17836245,2434652,476566948
4243,17836254,2430636,476570964
4244,17836425,2438960,476562640
4245,17836452,2429935,476571665
4246,17836524,2434653,476566947
4247,17836542,2426223,476575377
4248,17842356,2426174,476575426
4249,17842365,2426394,476575206
4250,17842536,2430165,476571435
4251,17842563,2434549,476567051
4252,17842635,2434841,476566759
4253,17842653,2430956,476570644
4254,17843256,2421495,476580105
4255,17843265,2421493,476580107
4256,17843526,2430585,476571015
4257,17843562,2425845,476575755
4258,17843625,2430961,476570639
4259,17843652,2426030,476575570
4260,17845236,2426258,476575342
4261,17845263,2430318,476571282
4262,17845326,2426185,476575415
4263,17845362,2429937,476571663
4264,17845623,2415738,476585862
4265,17845632,2415747,476585853
4266,17846235,2430011,476571589
4267,17846253,2434410,476567190
4268,17846325,2434228,476567372
4269,17846352,2429500,476572100
4270,17846523,2425225,476576375
4271,17846532,2425199,476576401
4272,17852346,2425943,476575657
4273,17852364,2434668,476566932
4274,17852436,2430390,476571210
4275,17852463,2438960,476562640
4276,17852634,2430013,476571587
4277,17852643,2434243,476567357
4278,17853246,2430373,476571227
4279,17853264,2430644,476570956
4280,17853426,2426002,476575598
4281,17853462,2429938,476571662
4282,17853624,2434422,476567178
4283,17853642,2429490,476572110
4284,17854236,2426203,476575397
4285,17854263,2434652,476566948
4286,17854326,2421169,476580431
4287,17854362,2426240,476575360
4288,17854623,2425220,476576380
4289,17854632,2425202,476576398
4290,17856234,2415739,476585861
4291,17856243,2420542,476581058
4292,17856324,2420548,476581052
4293,17856342,2415220,476586380
4294,17856423,2415741,476585859
4295,17856432,2415523,476586077
4296,17862345,2415854,476585746
4297,17862354,2421085,476580515
4298,17862435,2420879,476580721
4299,17862453,2425280,476576320
4300,17862534,2425275,476576325
4301,17862543,2421264,476580336
4302,17863245,2421085,476580515
4303,17863254,2421182,476580418
4304,17863425,2425297,476576303
4305,17863452,2415769,476585831
4306,17863524,2425064,476576536
4307,17863542,2424850,476576750
4308,17864235,2425272,476576328
4309,17864253,2425050,476576550
4310,17864325,2421260,476580340
4311,17864352,2424866,476576734
4312,17864523,2415741,476585859
4313,17864532,2415731,476585869
4314,17865234,2415871,476585729
4315,17865243,2420572,476581028
4316,17865324,2420558,476581042
4317,17865342,2415748,476585852
4318,17865423,2415836,476585764
4319,17865432,2415101,476586499
4320,18234567,2415318,476586282
4321,18234576,2420235,476581365
4322,18234657,2420342,476581258
4323,18234675,2425147,476576453
4324,18234756,2425358,476576242
4325,18234765,2420758,476580842
4326,18235467,2420543,476581057
4327,18235476,2420650,476580950
4328,18235647,2429825,476571775
4329,18235674,2425933,476575667
4330,18235746,2429732,476571868
4331,18235764,2430143,476571457
4332,18236457,2429721,476571879
4333,18236475,2429938,476571662
4334,18236547,2420871,476580729
4335,18236574,2430368,476571232
4336,18236745,2426151,476575449
4337,18236754,2426059,476575541
4338,18237456,2426039,476575561
4339,18237465,2430251,476571349
4340,18237546,2430257,476571343
4341,18237564,2425859,476575741
4342,18237645,2426071,476575529
4343,18237654,2420756,476580844
4344,18243567,2420342,476581258
4345,18243576,2420850,476580750
4346,18243657,2420352,476581248
4347,18243675,2425668,476575932
4348,18243756,2425668,476575932
4349,18243765,2420867,476580733
4350,18245367,2429844,476571756
4351,18245376,2429979,476571621
4352,18245637,2430840,476570760
4353,18245673,2425272,476576328
4354,18245736,2439330,476562270
4355,18245763,2430886,476570714
4356,18246357,2433829,476567771
4357,18246375,2439033,476562567
4358,18246537,2434674,476566926
4359,18246573,2430675,476570925
4360,18246735,2435133,476566467
4361,18246753,2434863,476566737
4362,18247356,2438935,476562665
4363,18247365,2434723,476566877
4364,18247536,2443646,476557954
4365,18247563,2435073,476566527
4366,18247635,2439356,476562244
4367,18247653,2430561,476571039
4368,18253467,2429742,476571858
4369,18253476,2429961,476571639
4370,18253647,2433835,476567765
4371,18253674,2438739,476562861
4372,18253746,2438736,476562864
4373,18253764,2434744,476566856
4374,18254367,2420871,476580729
4375,18254376,2420867,476580733
4376,18254637,2434674,476566926
4377,18254673,2430881,476570719
4378,18254736,2435055,476566545
4379,18254763,2430953,476570647
4380,18256347,2430753,476570847
4381,18256374,2435621,476565979
4382,18256437,2430584,476571016
4383,18256473,2435281,476566319
4384,18256734,2425873,476575727
4385,18256743,2425879,476575721
4386,18257346,2435607,476565993
4387,18257364,2439513,476562087
4388,18257436,2439243,476562357
4389,18257463,2434840,476566760
4390,18257634,2431066,476570534
4391,18257643,2430845,476570755
4392,18263457,2430512,476571088
4393,18263475,2439330,476562270
4394,18263547,2434649,476566951
4395,18263574,2443643,476557957
4396,18263745,2434929,476566671
4397,18263754,2439141,476562459
4398,18264357,2434639,476566961
4399,18264375,2435030,476566570
4400,18264537,2430280,476571320
4401,18264573,2435462,476566138
4402,18264735,2439427,476562173
4403,18264753,2434828,476566772
4404,18265347,2430576,476571024
4405,18265374,2439260,476562340
4406,18265437,2420873,476580727
4407,18265473,2430792,476570808
4408,18265734,2431074,476570526
4409,18265743,2430659,476570941
4410,18267345,2425870,476575730
4411,18267354,2430666,476570934
4412,18267435,2430668,476570932
4413,18267453,2425557,476576043
4414,18267534,2426076,476575524
4415,18267543,2425358,476576242
4416,18273456,2425160,476576440
4417,18273465,2430461,476571139
4418,18273546,2430257,476571343
4419,18273564,2434657,476566943
4420,18273645,2434656,476566944
4421,18273654,2430237,476571363
4422,18274356,2430463,476571137
4423,18274365,2430542,476571058
4424,18274536,2435067,476566533
4425,18274563,2425974,476575626
4426,18274635,2434448,476567152
4427,18274653,2434264,476567336
4428,18275346,2434856,476566744
4429,18275364,2434436,476567164
4430,18275436,2430349,476571251
4431,18275463,2434575,476567025
4432,18275634,2425566,476576034
4433,18275643,2425460,476576140
4434,18276345,2425874,476575726
4435,18276354,2430446,476571154
4436,18276435,2430240,476571360
4437,18276453,2425456,476576144
4438,18276534,2425357,476576243
4439,18276543,2420018,476581582
4440,18324567,2420222,476581378
4441,18324576,2420973,476580627
4442,18324657,2420846,476580754
4443,18324675,2425674,476575926
4444,18324756,2425688,476575912
4445,18324765,2420991,476580609
4446,18325467,2420646,476580954
4447,18325476,2420450,476581150
4448,18325647,2429959,476571641
4449,18325674,2426256,476575344
4450,18325746,2430146,476571454
4451,18325764,2430375,476571225
4452,18326457,2429941,476571659
4453,18326475,2430146,476571454
4454,18326547,2420863,476580737
4455,18326574,2430382,476571218
4456,18326745,2426169,476575431
4457,18326754,2426071,476575529
4458,18327456,2426257,476575343
4459,18327465,2430271,476571329
4460,18327546,2430255,476571345
4461,18327564,2425866,476575734
4462,18327645,2426074,476575526
4463,18327654,2420745,476580855
4464,18342567,2425542,476576058
4465,18342576,2426076,476575524
4466,18342657,2426066,476575534
4467,18342675,2427253,476574347
4468,18342756,2427270,476574330
4469,18342765,2425994,476575606
4470,18345267,2426366,476575234
4471,18345276,2426692,476574908
4472,18345627,2425693,476575907
4473,18345672,2415744,476585856
4474,18345726,2435263,476566337
4475,18345762,2425482,476576118
4476,18346257,2439158,476562442
4477,18346275,2440251,476561349
4478,18346527,2431298,476570302
4479,18346572,2425759,476575841
4480,18346725,2436121,476565479
4481,18346752,2430738,476570862
4482,18347256,2436994,476564606
4483,18347265,2436036,476565564
4484,18347526,2440553,476561047
4485,18347562,2430738,476570862
4486,18347625,2436917,476564683
4487,18347652,2426483,476575117
4488,18352467,2430344,476571256
4489,18352476,2430554,476571046
4490,18352647,2439431,476562169
4491,18352674,2440226,476561374
4492,18352746,2440225,476561375
4493,18352764,2440137,476561463
4494,18354267,2430785,476570815
4495,18354276,2430799,476570801
4496,18354627,2431092,476570508
4497,18354672,2425759,476575841
4498,18354726,2436058,476565542
4499,18354762,2425964,476575636
4500,18356247,2436039,476565561
4501,18356274,2436548,476565052
4502,18356427,2435698,476565902
4503,18356472,2434937,476566663
4504,18356724,2430474,476571126
4505,18356742,2430336,476571264
4506,18357246,2440014,476561586
4507,18357264,2444704,476556896
4508,18357426,2444812,476556788
4509,18357462,2434809,476566791
4510,18357624,2436048,476565552
4511,18357642,2435237,476566363
4512,18362457,2439718,476561882
4513,18362475,2444099,476557501
4514,18362547,2435414,476566186
4515,18362574,2444521,476557079
4516,18362745,2440220,476561380
4517,18362754,2440487,476561113
4518,18364257,2444051,476557549
4519,18364275,2444536,476557064
4520,18364527,2435879,476565721
4521,18364572,2434937,476566663
4522,18364725,2444414,476557186
4523,18364752,2434809,476566791
4524,18365247,2439678,476561922
4525,18365274,2441518,476560082
4526,18365427,2431181,476570419
4527,18365472,2426774,476574826
4528,18365724,2436331,476565269
4529,18365742,2435436,476566164
4530,18367245,2435935,476565665
4531,18367254,2436138,476565462
4532,18367425,2440621,476560979
4533,18367452,2430914,476570686
4534,18367524,2436038,476565562
4535,18367542,2430859,476570741
4536,18372456,2435126,476566474
4537,18372465,2435824,476565776
4538,18372546,2435423,476566177
4539,18372564,2435739,476565861
4540,18372645,2435453,476566147
4541,18372654,2430354,476571246
4542,18374256,2440237,476561363
4543,18374265,2440626,476560974
4544,18374526,2440829,476560771
4545,18374562,2430336,476571264
4546,18374625,2444423,476557177
4547,18374652,2435237,476566363
4548,18375246,2444430,476557170
4549,18375264,2444224,476557376
4550,18375426,2440839,476560761
4551,18375462,2435436,476566164
4552,18375624,2435645,476565955
4553,18375642,2430654,476570946
4554,18376245,2436605,476564995
4555,18376254,2436027,476565573
4556,18376425,2440234,476561366
4557,18376452,2430859,476570741
4558,18376524,2435347,476566253
4559,18376542,2425459,476576141
4560,18423567,2425750,476575850
4561,18423576,2426090,476575510
4562,18423657,2426066,476575534
4563,18423675,2427270,476574330
4564,18423756,2427265,476574335
4565,18423765,2425995,476575605
4566,18425367,2430144,476571456
4567,18425376,2430556,476571044
4568,18425637,2439728,476561872
4569,18425673,2435238,476566362
4570,18425736,2444114,476557486
4571,18425763,2436427,476565173
4572,18426357,2439134,476562466
4573,18426375,2440228,476561372
4574,18426537,2435445,476566155
4575,18426573,2436039,476565561
4576,18426735,2440447,476561153
4577,18426753,2436068,476565532
4578,18427356,2440435,476561165
4579,18427365,2440216,476561384
