class_id,representative,lex_rank,class_size,avoid_9,avoid_10,avoid_11,avoid_12,avoid_13,avoid_14
502,13478625,934,8,362815,3626193,39832494,476569671,,
503,13478652,935,8,362815,3626194,39832594,476575529,6161472224,
504,13482567,936,8,362815,3626193,39832500,476570320,,
505,13482576,937,8,362815,3626193,39832494,476569733,,
506,13482657,938,8,362815,3626193,39832494,476569753,,
507,13482675,939,8,362815,3626193,39832497,476570026,,
508,13482756,940,8,362815,3626193,39832497,476570041,,
509,13482765,941,8,362815,3626193,39832510,476571381,,
510,13485267,942,8,362815,3626192,39832412,476565717,6161060989,
511,13485276,943,8,362815,3626192,39832406,476565153,,
512,13485627,944,8,362815,3626192,39832410,476565527,6161049995,
513,13485672,945,8,362815,3626194,39832595,476575667,6161482484,
514,13485726,946,8,362815,3626191,39832325,476561243,,
515,13485762,947,8,362815,3626193,39832511,476571457,,
516,13486257,948,8,362815,3626191,39832318,476560545,6160841476,
517,13486275,949,8,362815,3626191,39832321,476560846,,
518,13486527,950,8,362815,3626192,39832407,476565218,6161031590,
519,13486572,951,8,362815,3626193,39832509,476571232,,
520,13486725,952,8,362815,3626193,39832494,476569702,,
521,13486752,953,8,362815,3626194,39832596,476575741,6161485414,
522,13487256,954,8,362815,3626193,39832492,476569433,,
523,13487265,955,8,362815,3626193,39832494,476569711,,
524,13487526,956,8,362815,3626192,39832410,476565529,,
525,13487562,957,8,362815,3626194,39832594,476575541,6161473612,
526,13487625,958,8,362815,3626193,39832501,476570389,,
527,13487652,959,8,362815,3626195,39832689,476580844,,
528,13524786,963,16,362815,3626194,39832604,476576600,,
529,13526784,969,8,362815,3626192,39832425,476567046,,
530,13526847,970,8,362815,3626190,39832248,476557854,,
531,13526874,971,8,362815,3626192,39832416,476566176,,
532,13527468,972,4,362815,3626191,39832340,476562841,,
533,13527486,973,8,362815,3626191,39832335,476562286,,
534,13527648,974,8,362815,3626191,39832340,476562882,,
535,13527684,975,8,362815,3626192,39832416,476566183,,
536,13527846,976,8,362815,3626191,39832335,476562246,,
537,13527864,977,8,362815,3626192,39832416,476566148,,
538,13528467,978,8,362815,3626191,39832337,476562462,,
539,13528476,979,8,362815,3626191,39832336,476562432,,
540,13528647,980,8,362815,3626190,39832246,476557593,,
541,13528674,981,8,362815,3626192,39832416,476566142,6161087663,
542,13528746,982,8,362815,3626191,39832331,476561873,,
543,13528764,983,8,362815,3626192,39832427,476567292,,
544,13542786,987,16,362815,3626194,39832602,476576371,6161524376,
545,13546782,993,8,362815,3626195,39832693,476581258,6161727699,
546,13546827,994,8,362815,3626193,39832506,476570922,6161284084,
547,13546872,995,8,362815,3626195,39832688,476580750,,
548,13547268,996,8,362815,3626192,39832422,476566817,,
549,13547286,997,8,362815,3626192,39832412,476565757,,
550,13547628,998,8,362815,3626194,39832599,476576036,,
551,13547682,999,8,362815,3626195,39832693,476581248,,
552,13547826,1000,8,362815,3626193,39832497,476569996,,
553,13547862,1001,8,362815,3626194,39832598,476575932,6161496112,
554,13548267,1002,8,362815,3626193,39832494,476569726,6161214935,
555,13548276,1003,8,362815,3626193,39832502,476570561,,
556,13548627,1004,8,362815,3626192,39832416,476566114,,
557,13548672,1005,8,362815,3626194,39832598,476575932,6161496111,
558,13548726,1006,8,362815,3626193,39832499,476570200,,
559,13548762,1007,8,362815,3626195,39832688,476580733,6161695611,
560,13562748,1010,4,362815,3626192,39832412,476565774,,
561,13562784,1011,8,362815,3626192,39832414,476565907,6161071364,
562,13562847,1012,8,362815,3626191,39832324,476561137,,
563,13562874,1013,8,362815,3626192,39832409,476565426,,
564,13564728,1016,4,362815,3626192,39832428,476567322,,
565,13564782,1017,8,362815,3626193,39832515,476571858,,
566,13564827,1018,8,362815,3626192,39832414,476565923,,
567,13564872,1019,8,362815,3626193,39832513,476571639,,
568,13567248,1020,8,362815,3626193,39832506,476570909,,
569,13567284,1021,8,362815,3626193,39832505,476570777,,
570,13567428,1022,8,362815,3626193,39832507,476571042,,
571,13567482,1023,8,362815,3626193,39832507,476571088,,
572,13567824,1024,8,362815,3626194,39832602,476576339,6161520050,
573,13567842,1025,8,362815,3626194,39832603,476576440,,
574,13568247,1026,8,362815,3626191,39832322,476560932,,
575,13568274,1027,8,362815,3626191,39832321,476560806,,
576,13568427,1028,8,362815,3626191,39832318,476560544,,
577,13568472,1029,8,362815,3626191,39832335,476562270,6160943304,
578,13568724,1030,8,362815,3626193,39832508,476571101,6161292951,
579,13568742,1031,8,362815,3626193,39832508,476571139,6161297482,
580,13572468,1032,4,362815,3626191,39832332,476561999,,
581,13572486,1033,8,362815,3626190,39832242,476557172,,
582,13572648,1034,8,362815,3626190,39832243,476557336,,
583,13572684,1035,8,362815,3626190,39832235,476556467,,
584,13572846,1036,8,362815,3626191,39832324,476561094,,
585,13572864,1037,8,362815,3626190,39832236,476556532,,
586,13574268,1038,8,362815,3626190,39832246,476557605,,
587,13574286,1039,8,362815,3626190,39832240,476556963,,
588,13574628,1040,8,362815,3626192,39832422,476566774,,
589,13574682,1041,8,362815,3626192,39832432,476567765,,
590,13574826,1042,8,362815,3626190,39832236,476556551,,
591,13574862,1043,8,362815,3626191,39832341,476562864,,
592,13576248,1044,8,362815,3626192,39832414,476565943,,
593,13576284,1045,8,362815,3626192,39832411,476565564,6161048838,
594,13576428,1046,8,362815,3626192,39832422,476566767,,
595,13576482,1047,8,362815,3626192,39832424,476566951,,
596,13576824,1048,8,362815,3626193,39832510,476571306,,
597,13576842,1049,8,362815,3626193,39832510,476571343,6161309730,
598,13578246,1050,8,362815,3626192,39832416,476566098,,
599,13578264,1051,8,362815,3626191,39832323,476561017,,
600,13578426,1052,8,362815,3626191,39832326,476561305,,
601,13578462,1053,8,362815,3626192,39832421,476566671,,
602,13578624,1054,8,362815,3626192,39832422,476566690,,
603,13578642,1055,8,362815,3626192,39832424,476566944,,
604,13582467,1056,8,362815,3626191,39832324,476561167,,
605,13582476,1057,8,362815,3626191,39832324,476561174,,
606,13582647,1058,8,362815,3626190,39832229,476555875,,
607,13582674,1059,8,362815,3626191,39832313,476560015,6160809055,
608,13582746,1060,8,362815,3626190,39832232,476556152,,
609,13582764,1061,8,362815,3626191,39832322,476560966,,
610,13584267,1062,8,362815,3626191,39832318,476560558,6160843079,
611,13584276,1063,8,362815,3626191,39832320,476560768,,
612,13584627,1064,8,362815,3626190,39832238,476556745,,
613,13584672,1065,8,362815,3626191,39832341,476562861,,
614,13584726,1066,8,362815,3626190,39832241,476557051,,
615,13584762,1067,8,362815,3626192,39832423,476566856,,
616,13586247,1068,8,362815,3626190,39832234,476556317,,
617,13586274,1069,8,362815,3626190,39832238,476556703,,
618,13586427,1070,8,362815,3626190,39832236,476556533,,
619,13586472,1071,8,362815,3626190,39832250,476557957,,
620,13586724,1072,8,362815,3626192,39832422,476566695,,
621,13586742,1073,8,362815,3626192,39832424,476566943,,
622,13587246,1074,8,362815,3626191,39832325,476561202,,
623,13587264,1075,8,362815,3626191,39832320,476560715,6160849732,
624,13587426,1076,8,362815,3626191,39832314,476560158,6160819306,
625,13587462,1077,8,362815,3626191,39832337,476562459,,
626,13587624,1078,8,362815,3626193,39832504,476570720,6161271941,
627,13587642,1079,8,362815,3626193,39832510,476571363,,
628,13624758,1082,4,362815,3626190,39832261,476559193,,
629,13624785,1083,8,362815,3626191,39832327,476561570,,
630,13624857,1084,8,362815,3626190,39832248,476557859,,
631,13624875,1085,8,362815,3626191,39832338,476562658,,
632,13625748,1088,8,362815,3626190,39832253,476558370,,
633,13625784,1089,8,362815,3626191,39832331,476561897,,
634,13625847,1090,8,362815,3626190,39832251,476558142,,
635,13625874,1091,8,362815,3626191,39832326,476561439,,
636,13627458,1092,8,362815,3626191,39832333,476562140,,
637,13627485,1093,8,362815,3626190,39832246,476557587,,
638,13627548,1094,8,362815,3626191,39832334,476562264,,
639,13627584,1095,8,362815,3626190,39832244,476557374,,
640,13627845,1096,8,362815,3626192,39832412,476565781,,
641,13627854,1097,8,362815,3626192,39832412,476565745,,
642,13628457,1098,8,362815,3626191,39832328,476561551,,
643,13628475,1099,8,362815,3626190,39832237,476556719,,
644,13628547,1100,8,362815,3626191,39832318,476560623,,
645,13628574,1101,8,362815,3626190,39832245,476557490,,
646,13628745,1102,8,362815,3626192,39832409,476565453,,
647,13628754,1103,8,362815,3626192,39832411,476565677,,
648,13642785,1107,8,362815,3626191,39832323,476561109,,
649,13642857,1108,8,362815,3626190,39832242,476557204,6160731072,
650,13642875,1109,8,362815,3626191,39832334,476562211,,
651,13645728,1112,4,362815,3626192,39832425,476567017,,
652,13645782,1113,8,362815,3626193,39832514,476571756,,
653,13645827,1114,8,362815,3626192,39832412,476565700,,
654,13645872,1115,8,362815,3626193,39832513,476571621,,
655,13647258,1116,8,362815,3626190,39832244,476557444,,
656,13647285,1117,8,362815,3626190,39832235,476556463,,
657,13647528,1118,8,362815,3626192,39832422,476566768,6161125400,
658,13647582,1119,8,362815,3626192,39832432,476567771,,
659,13647825,1120,8,362815,3626191,39832322,476560935,,
660,13647852,1121,8,362815,3626191,39832339,476562665,,
661,13648257,1122,8,362815,3626190,39832229,476555870,6160651037,
662,13648275,1123,8,362815,3626190,39832239,476556838,,
663,13648527,1124,8,362815,3626190,39832238,476556754,,
664,13648572,1125,8,362815,3626191,39832338,476562567,,
665,13648725,1126,8,362815,3626191,39832323,476561040,,
666,13648752,1127,8,362815,3626192,39832423,476566877,,
667,13652748,1130,4,362815,3626191,39832321,476560947,,
668,13652784,1131,8,362815,3626192,39832402,476564736,,
669,13652847,1132,8,362815,3626191,39832314,476560221,,
670,13652874,1133,8,362815,3626192,39832405,476565037,,
671,13654728,1136,4,362815,3626194,39832595,476575652,,
672,13654782,1137,8,362815,3626195,39832688,476580729,6161695142,
673,13654827,1138,8,362815,3626193,39832508,476571125,,
674,13654872,1139,8,362815,3626195,39832688,476580733,6161695593,
675,13657248,1140,8,362815,3626192,39832411,476565655,,
676,13657284,1141,8,362815,3626192,39832411,476565564,6161048882,
677,13657428,1142,8,362815,3626192,39832420,476566559,,
678,13657482,1143,8,362815,3626192,39832424,476566961,,
679,13657824,1144,8,362815,3626193,39832505,476570802,,
680,13657842,1145,8,362815,3626193,39832508,476571137,,
681,13658247,1146,8,362815,3626191,39832317,476560439,,
682,13658274,1147,8,362815,3626191,39832319,476560597,,
683,13658427,1148,8,362815,3626191,39832319,476560655,,
684,13658472,1149,8,362815,3626192,39832420,476566570,,
685,13658724,1150,8,362815,3626193,39832505,476570795,6161275021,
686,13658742,1151,8,362815,3626193,39832507,476571058,,
687,13672458,1152,8,362815,3626192,39832412,476565805,,
688,13672485,1153,8,362815,3626191,39832314,476560161,,
689,13672548,1154,8,362815,3626192,39832410,476565590,,
690,13672584,1155,8,362815,3626191,39832313,476560046,,
691,13672845,1156,8,362815,3626192,39832410,476565521,6161049504,
692,13672854,1157,8,362815,3626192,39832407,476565209,,
693,13674258,1158,8,362815,3626191,39832323,476561098,,
694,13674285,1159,8,362815,3626191,39832313,476560027,,
695,13674528,1160,8,362815,3626193,39832503,476570678,6161273244,
696,13674582,1161,8,362815,3626193,39832505,476570847,6161280943,
697,13674825,1162,8,362815,3626191,39832313,476560075,,
698,13674852,1163,8,362815,3626192,39832414,476565993,6161080898,
699,13675248,1164,8,362815,3626192,39832410,476565581,,
700,13675284,1165,8,362815,3626192,39832397,476564182,,
701,13675428,1166,8,362815,3626193,39832504,476570754,,
702,13675482,1167,8,362815,3626193,39832507,476571024,,
703,13675824,1168,8,362815,3626192,39832414,476565897,6161070074,
704,13675842,1169,8,362815,3626192,39832422,476566744,,
705,13678245,1170,8,362815,3626193,39832506,476570911,,
706,13678254,1171,8,362815,3626193,39832503,476570602,6161264067,85461367267
707,13678425,1172,8,362815,3626192,39832419,476566389,,
708,13678452,1173,8,362815,3626194,39832596,476575730,,
709,13678524,1174,8,362815,3626193,39832507,476570990,6161286201,
710,13678542,1175,8,362815,3626194,39832596,476575726,,
711,13682457,1176,8,362815,3626191,39832322,476560942,,
712,13682475,1177,8,362815,3626190,39832233,476556242,,
713,13682547,1178,8,362815,3626191,39832317,476560449,,
714,13682574,1179,8,362815,3626190,39832233,476556256,,
715,13682745,1180,8,362815,3626191,39832316,476560323,,
716,13682754,1181,8,362815,3626191,39832317,476560436,6160834747,
717,13684257,1182,8,362815,3626190,39832234,476556313,,
718,13684275,1183,8,362815,3626190,39832225,476555460,,
719,13684527,1184,8,362815,3626191,39832318,476560523,6160838845,
720,13684572,1185,8,362815,3626192,39832414,476565979,,
721,13684725,1186,8,362815,3626190,39832238,476556763,6160702599,
722,13684752,1187,8,362815,3626191,39832333,476562087,,
723,13685247,1188,8,362815,3626190,39832232,476556130,,
724,13685274,1189,8,362815,3626190,39832228,476555762,,
725,13685427,1190,8,362815,3626191,39832320,476560740,,
726,13685472,1191,8,362815,3626191,39832336,476562340,,
727,13685724,1192,8,362815,3626192,39832414,476565926,,
728,13685742,1193,8,362815,3626192,39832426,476567164,,
729,13687245,1194,8,362815,3626193,39832494,476569696,,
730,13687254,1195,8,362815,3626193,39832494,476569666,,
731,13687425,1196,8,362815,3626192,39832408,476565285,6161033912,
732,13687452,1197,8,362815,3626193,39832506,476570934,,
733,13687524,1198,8,362815,3626192,39832420,476566464,,
734,13687542,1199,8,362815,3626193,39832508,476571154,,
735,13724586,1201,8,362815,3626191,39832327,476561514,,
736,13724658,1202,8,362815,3626192,39832418,476566432,,
737,13724685,1203,8,362815,3626190,39832242,476557204,6160731097,
738,13724856,1204,8,362815,3626191,39832326,476561406,,
739,13724865,1205,8,362815,3626191,39832325,476561286,,
740,13725486,1207,8,362815,3626191,39832333,476562131,6160939318,
741,13725648,1208,8,362815,3626192,39832415,476566138,,
742,13725684,1209,8,362815,3626191,39832321,476560878,,
743,13725846,1210,8,362815,3626190,39832243,476557310,,
744,13725864,1211,8,362815,3626190,39832246,476557595,,
745,13726458,1212,8,362815,3626192,39832418,476566427,,
746,13726485,1213,8,362815,3626190,39832242,476557226,,
747,13726548,1214,8,362815,3626193,39832518,476572216,,
748,13726584,1215,8,362815,3626191,39832328,476561586,6160904823,
749,13726845,1216,8,362815,3626191,39832328,476561565,,
750,13726854,1217,8,362815,3626191,39832334,476562177,,
751,13728456,1218,8,362815,3626192,39832423,476566842,,
752,13728465,1219,8,362815,3626192,39832410,476565578,,
753,13728546,1220,8,362815,3626192,39832410,476565560,,
754,13728564,1221,8,362815,3626192,39832418,476566340,,
755,13728645,1222,8,362815,3626192,39832416,476566112,,
756,13728654,1223,8,362815,3626192,39832422,476566754,,
757,13742586,1225,8,362815,3626190,39832238,476556802,,
758,13742658,1226,8,362815,3626191,39832326,476561452,,
759,13742685,1227,8,362815,3626190,39832230,476555973,,
760,13742856,1228,8,362815,3626191,39832319,476560652,,
761,13742865,1229,8,362815,3626191,39832316,476560383,,
762,13745268,1230,4,362815,3626191,39832324,476561171,,
763,13745286,1231,8,362815,3626191,39832317,476560450,,
764,13745628,1232,8,362815,3626193,39832505,476570816,,
765,13745682,1233,8,362815,3626193,39832504,476570760,,
766,13745826,1234,8,362815,3626191,39832308,476559556,6160784103,
767,13745862,1235,8,362815,3626191,39832335,476562270,6160943231,
768,13746258,1236,8,362815,3626190,39832242,476557241,,
769,13746285,1237,8,362815,3626190,39832224,476555361,,
770,13746528,1238,8,362815,3626192,39832418,476566338,,
771,13746582,1239,8,362815,3626192,39832424,476566926,6161131785,
772,13746825,1240,8,362815,3626190,39832230,476555922,,
773,13746852,1241,8,362815,3626190,39832250,476557954,,
774,13748256,1242,8,362815,3626191,39832313,476560042,,
775,13748265,1243,8,362815,3626191,39832310,476559781,,
776,13748526,1244,8,362815,3626190,39832236,476556540,,
777,13748562,1245,8,362815,3626192,39832419,476566467,,
778,13748625,1246,8,362815,3626190,39832232,476556150,,
779,13748652,1247,8,362815,3626191,39832335,476562244,,
780,13752486,1249,8,362815,3626190,39832238,476556804,,
781,13752648,1250,8,362815,3626190,39832246,476557641,,
